Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
10,0.7518624593229855,0.9140657782554626,472.0696541432585,1432.9251521535582,0.6298767328262329,423.92080699906364,1505.3988178838952,0.7732782363891602,453.3563758192885,1489.2908766385767,0.8726697564125061,381.12937441479403,1450.51249414794,0.9029709100723267,537.3110516151686,1462.3400924625469,0.42685380578041077,275.1979459269663,1251.9200608614233,0.923334002494812,578.32265332397,1297.417047050562,0.8621208667755127,236.39264396067415,988.1818381320224,0.8974376320838928,240.8603259597379,943.0898876404494,0.8706488609313965,611.3140069054307,-2.5152173560210382,0.9792138338088989,280.1923864700375,719.2423045411986,0.6853125095367432,434.7464595037453,574.5947082748128,0.5237008333206177,496.8516649110487,613.6505149812734,0.8155102729797363,572.7811914794008,280.37370888927904,0.9733573198318481,717.4506963951312,943.9306091994382,0.25200724601745605,535.5836698267791,873.5480307818352,0.4793032109737396,564.0736920646068,938.920002340824
11,0.7100652175791123,0.9342402219772339,449.32993913857683,1428.1713775749065,0.8553041219711304,416.386645599251,1502.1030840355807,0.8297419548034668,456.8906542602997,1485.2152095037454,0.7665608525276184,387.318439840824,1443.6689489700375,0.9346826076507568,547.5548630617977,1464.7899110486892,0.47519591450691223,558.6140859082398,1010.3256671348315,0.7173866033554077,527.1412687265918,1002.6922401685393,0.6132698655128479,614.7147120786517,259.7956716701779,0.9238405823707581,233.6257168773409,951.7613237359551,0.8648050427436829,610.8521330758426,1.0495210140385431,0.9634666442871094,274.125629096442,758.8509480337079,0.4255366325378418,428.96886704119856,614.4793129681648,0.47648194432258606,632.5452071629213,1167.640010533708,0.8027228116989136,576.0703417602997,278.02191230688203,0.971595048904419,723.8494118679776,933.4252838249064,0.3290487229824066,565.150471090824,938.3590823970038,0.18722912669181824,458.988910346442,1023.8934486189139
12,0.7184097381199107,0.9702560901641846,451.4183198735956,1422.5656893726593,0.6474831104278564,419.17120201310865,1496.8169183052435,0.8097507953643799,461.86680711610495,1476.0598080524346,0.7614994049072266,390.84993855337086,1434.2351357677903,0.7159067392349243,551.9393726591761,1433.2866631554307,0.47868627309799194,1070.5417544475656,915.369923338015,0.4429798126220703,309.0250468164794,758.3404289559925,0.6488233804702759,615.4541930009364,261.3219986247659,0.9717285633087158,230.21718457397003,953.4309164325844,0.8297257423400879,610.7267526919477,0.9229487872748786,0.9796723127365112,277.69897003745325,767.6084094101124,0.5800050497055054,447.11149637172286,511.1340560627341,0.8116141557693481,401.34626638576776,719.3951164559925,0.8685014843940735,239.5910873127341,959.4406162219101,0.6783600449562073,612.1288330992509,269.6425854400749,0.6669785976409912,537.8692649812734,1084.8934925093633,0.3509939908981323,536.0560042134832,1097.7669270833333
13,0.6367665020858541,0.93251633644104,472.28939899344573,1443.482121956929,0.5539382696151733,448.65058813202245,1484.6911575374531,0.6876723766326904,481.60046523876406,1487.3412628745318,0.844974935054779,395.07958801498125,1460.2427141853932,0.5161954164505005,546.0330348782771,1418.5887757490636,0.4283786416053772,386.60902387640454,1340.9770014044943,0.5932008624076843,317.3504067181648,778.3951457162922,0.5996482372283936,618.1205378043071,262.7323267790262,0.9795380234718323,232.42940952715355,955.1906308520599,0.8195147514343262,610.3597553838952,0.8716021048442255,0.9764727354049683,290.923747659176,797.3148554541199,0.4367493689060211,432.1941567181648,533.6871269311798,0.4451022744178772,397.9617275280899,744.4412745786517,0.8122896552085876,575.8173864700375,279.7152424215824,0.6818861961364746,625.2155021067415,281.15976855102997,0.27147209644317627,555.3169621956929,1151.1001141151685,0.24548035860061646,516.4018609550562,1133.4704178370787
14,0.624722387860803,0.5914586782455444,472.7626111891386,1457.5373068820224,0.4385107457637787,1022.834152621723,845.5932525749064,0.824648380279541,487.97884480337086,1507.277036516854,0.46844956278800964,402.75083391853934,1455.1040203651685,0.12138968706130981,353.6410785346442,738.659219920412,0.5801295042037964,1050.0258953651685,936.2118153089888,0.6253732442855835,305.0784176029963,840.1352557350187,0.5417805314064026,615.4176907771537,262.63856580641385,0.8899030685424805,233.17020716292132,949.8500409644195,0.8545899987220764,611.1537336142324,-0.22137366877066508,0.9578888416290283,318.5386674859551,831.3692357209738,0.766217052936554,390.97122249531833,575.2068337429776,0.23007497191429138,560.1041666666667,564.6151904845506,0.9290300011634827,677.9582162921349,1182.7977235486892,0.7277617454528809,724.473826661985,934.3585410814607,0.5070017576217651,558.2783239700375,1172.0292749297753,0.5660728216171265,563.4739290730338,1177.4006612827716
15,0.6359994762084064,0.6723767518997192,459.35846793071164,1450.4718223314608,0.40047740936279297,1021.6654962546818,846.7478639981274,0.7360365390777588,461.80879857209743,1494.966643258427,0.2747647762298584,1050.4004272003747,851.531410931648,0.4552924633026123,402.9345154494382,804.6195429541199,0.6593643426895142,1067.5759304775281,925.1963366104869,0.7231488823890686,272.86926498127343,916.0151860955057,0.5562946796417236,616.9388606039327,268.4531176849251,0.9692766666412354,244.87235194288394,933.345476357678,0.8520639538764954,611.2470739700375,0.42862702844741196,0.9904941320419312,308.69762406367045,876.3585557116105,0.608104407787323,359.9964156132959,573.539216116573,0.44165802001953125,528.3789794007491,620.3175474016854,0.8031717538833618,587.6644428838952,278.0249297752809,0.7932724952697754,626.6019282537454,274.5865519662921,0.5721497535705566,586.2643375468165,1171.4674771769664,0.30404406785964966,578.7666783707865,1187.9047430945693
16,0.6990873761036817,0.9013875722885132,474.171640917603,1461.923279494382,0.45481613278388977,519.0765449438203,1488.153528792135,0.8899741768836975,464.05430711610495,1506.1456870318352,0.6408047080039978,394.1895628511236,914.4986247659176,0.6248870491981506,369.6787950608615,947.973358497191,0.6898708939552307,294.2869264981274,940.3367860486892,0.5263166427612305,421.69387874531833,917.5313085205993,0.5181983709335327,621.7865607443821,268.7203373712547,0.8105899095535278,273.8588483146068,1189.170543656367,0.8935830593109131,546.2972553838952,1175.6165876638577,0.7415854930877686,615.4337107911986,-12.348853407727646,0.9012228846549988,393.63237359550567,633.2971237125469,0.5006279349327087,482.8953797986892,1232.9751872659176,0.7812619209289551,588.9236598782771,278.893320605103,0.8417750000953674,230.7969042602997,935.4959620786517,0.6665969491004944,383.0366338951311,958.4223577949439,0.5009866952896118,563.1627457865169,1195.5383895131088
17,0.6651710271835327,0.9060664772987366,455.010314255618,1456.5626463014983,0.48997774720191956,1013.3170938670412,845.9957279962547,0.886259913444519,484.37507315074913,1519.966496956929,0.24141496419906616,1042.7416900749065,854.1546699438203,0.21329927444458008,436.925547167603,1485.0345271535582,0.627588152885437,1065.095388576779,923.375468164794,0.4644591808319092,394.05657478932585,-20.98293575901217,0.5533862113952637,610.9020218867042,281.86172313904495,0.6927317976951599,321.74779084737827,252.1303144019195,0.8926066160202026,582.2654055477528,1161.9133309925094,0.9659239053726196,363.4756846910112,935.5409497893259,0.8074433207511902,475.25785639044943,678.443205758427,0.74217689037323,366.6772003745318,628.8884743679776,0.8763085603713989,577.0212283473783,1292.07499414794,0.8618543148040771,250.29574847846447,941.2119616104869,0.6319873929023743,515.8577656835206,1336.5626463014983,0.4544227421283722,322.00220915262173,1110.0358438670412
18,0.6474438958308276,0.47891655564308167,464.9774695692885,1470.4337839419477,0.3858462870121002,1019.5281776685395,845.8824174859551,0.5995492935180664,486.4968837780899,1482.019692181648,0.17136287689208984,1042.5048279494383,855.0212868679776,0.11497411131858826,439.6866221910112,1468.2860779494383,0.6506248712539673,1052.1779904026218,935.2841906601124,0.5503807663917542,990.6271945224719,941.7825374531835,0.5922350287437439,612.2442649812735,280.38868650514985,0.7235820293426514,321.62116690074913,250.45655211259364,0.8783761858940125,610.5419007490636,-2.8218287207214128,0.9382635354995728,570.8498654026217,1180.0890244616105,0.8774570226669312,466.33470856741576,699.0402621722847,0.8373261094093323,383.4332572565544,672.6100918773409,0.7912554144859314,696.7229927434457,936.9225479868915,0.9310703277587891,356.63945458801504,1044.1362359550562,0.7178843021392822,410.28060627340824,1303.7025983146068,0.7674415111541748,533.1004944990638,1197.9015244616105
19,0.6535957578350516,0.7177613973617554,454.5109872425094,1451.7629330524346,0.36917388439178467,444.9992684925094,1492.7507607677903,0.828472375869751,471.9266444288389,1493.0218574438202,0.18530705571174622,1051.9499063670412,839.0990022237828,0.07359421253204346,1005.8805887172284,851.6258485486892,0.655287504196167,1061.9753628277153,926.4804980102997,0.5928150415420532,985.7424801029963,939.7432408707865,0.5662107467651367,611.8100421348315,280.4611423220974,0.7784262299537659,321.9310334737828,252.04743460323036,0.8828355073928833,610.8590092462548,-3.255366636126229,0.8252471685409546,329.9599865402622,-30.02048449569874,0.8909609913825989,467.0011850421348,698.1263898642322,0.934524655342102,285.00146301498125,1186.5493328651685,0.8632988929748535,719.7817913155432,943.1199525983146,0.8047464489936829,634.1720066713483,279.5873566245318,0.5751118659973145,518.4404260299626,1250.444756554307,0.5673539042472839,533.9453125,1193.8795499765918
20,0.705215234966839,0.9087305665016174,469.53432233146066,1456.0959445224719,0.4180806875228882,1023.6067708333335,845.6081021769663,0.9498381614685059,467.29422694288394,1493.7589243913858,0.41275739669799805,419.61551966292143,1462.2043246722847,0.20563635230064392,555.786882607678,1443.9865695224719,0.5979025363922119,1067.4243621254682,922.9627516385768,0.5449731945991516,982.8382490636704,938.275471090824,0.5524780750274658,613.4764893492509,279.8799779084738,0.8317519426345825,322.5604956694757,250.99777621722848,0.9314786791801453,549.9206314372659,1160.8342111423221,0.987844705581665,566.1630237593633,1155.9325257490636,0.8626086115837097,314.48911516853934,1253.4221383426966,0.7218952178955078,388.55073735955057,681.2203739466293,0.8844007253646851,714.9720564138577,941.333830758427,0.8114063739776611,252.9312968164794,942.6983116807116,0.6566086411476135,628.9506525046818,1165.4004272003747,0.7102671265602112,376.4887640449439,1159.083201661985
21,0.7430816888809204,0.8419826030731201,448.0244177200375,1455.1416198501872,0.6433813571929932,1016.4811563670412,846.4504330524345,0.9464557766914368,459.3816567181648,1512.288594335206,0.5105854868888855,386.8700988998128,1450.0611540262173,0.292249858379364,521.6904406601124,1460.746722846442,0.6989407539367676,1059.4639513108614,925.759304775281,0.6521486043930054,984.2478639981273,940.2006525046817,0.5570774674415588,617.492026568352,281.0600092169944,0.8794780969619751,321.85780957397003,251.8176498127341,0.8482418060302734,613.1143931413858,4.5574828301476185,0.8459569215774536,577.7154289559926,1173.5039940308989,0.9547363519668579,439.61786048689146,696.3194932116105,0.7417487502098083,300.03884304775283,1232.2856683052435,0.8764036297798157,713.3518404728466,938.916564255618,0.9639748334884644,253.5610516151686,944.2068264279027,0.48448681831359863,559.7761587078652,1198.8873039559926,0.8945395946502686,392.75734433520597,1196.4540905898878
22,0.6664579458096448,0.5519416928291321,1013.3232385299625,871.69921875,0.5719887614250183,1028.7361013576779,850.7462107911986,0.33432692289352417,486.25241397471916,1506.858760533708,0.2777610421180725,1044.1160463483147,852.1075462312734,0.09670379757881165,1009.3790964419477,828.6516122425094,0.6488143801689148,1062.1194698033707,926.3930828651686,0.5349941849708557,989.4857502340824,940.6122717696629,0.54356449842453,617.4696424391386,278.6997820107678,0.869717001914978,323.86769955524346,248.31182701310863,0.8738930225372314,613.2110252808989,0.8372089657444186,0.8819011449813843,359.7434603230338,1180.6638430477528,0.9432252645492554,444.98354108146066,703.8175912921348,0.7118858695030212,296.20406132958806,1233.068673923221,0.8330577611923218,708.497191011236,938.3097056413858,0.9616497159004211,248.5274754213483,947.4328476123596,0.7639207243919373,520.6670616807116,1294.5527563202247,0.930439293384552,351.52585147471916,1186.9137698970037
23,0.6518077745157129,0.6354311108589172,1010.5016678370787,869.397969335206,0.6189501881599426,1025.8842462546818,849.4102586610487,0.1729380190372467,1000.982121956929,853.6704851357678,0.2843376398086548,1063.692503511236,850.5967638108615,0.11404392123222351,447.81132958801504,1409.8314606741574,0.6638144254684448,1063.0105922284645,924.7009597378277,0.5895556807518005,980.9740753745318,941.1216935861423,0.5459982752799988,616.9986979166667,274.50085586376406,0.8457769155502319,324.9506232443821,252.0119382022472,0.8686665296554565,611.6305301966293,3.4868124629674333,0.8931618928909302,354.94564899344573,1178.9587722378278,0.9460410475730896,432.0532683754682,705.9019487359551,0.7653025388717651,295.83677141853934,1237.3951018258426,0.8118449449539185,591.9317649812734,280.52266210205994,0.9099656939506531,244.65999531835212,950.933988764045,0.5140575170516968,559.9358467930712,1222.301176264045,0.9008458256721497,352.41565718632967,1200.266341877341
24,0.6492624265306136,0.6668235659599304,439.45041842228466,1468.4929482677903,0.517673134803772,1031.0274754213483,849.7790115870787,0.26292040944099426,452.20527563202245,1494.5583157771537,0.259247362613678,1062.0352001404494,850.8217023642322,0.10984605550765991,997.9506086142324,849.8214390215356,0.600023627281189,1067.6800971441949,923.2489173689139,0.5667340755462646,978.6537336142324,945.3104517790263,0.5386561751365662,618.3807350187267,273.71474133895134,0.8155224919319153,326.7690045646068,250.32219247425095,0.8660327196121216,611.6902943586142,5.3072388609696866,0.8122983574867249,331.4744996488764,-26.117018796084974,0.9311567544937134,305.79039384363296,1247.3520891853932,0.8383209705352783,384.74207045880155,687.6059954353933,0.844025731086731,705.8516210205994,946.1453212780899,0.9431066513061523,246.07334094101122,954.0338980571162,0.6458455920219421,525.66172167603,1254.392263576779,0.8192275762557983,370.496254681648,1206.5653528792136
25,0.7139420158722821,0.84492027759552,449.2392322097379,1477.787189840824,0.7440657019615173,1032.733350889513,850.8212634597379,0.8466030359268188,456.08555711610495,1518.2919300093633,0.4890873432159424,436.2278353230338,1467.37579002809,0.16147124767303467,1006.9187441479401,835.1062148876405,0.725696325302124,1064.6041081460676,931.5968808520599,0.5648872256278992,983.0047401685395,945.9360369850187,0.5024126172065735,618.057262406367,275.67739422401684,0.8220932483673096,325.4117655664794,253.0551410346442,0.8723728060722351,611.6641063904494,3.8633813750877812,0.795801043510437,326.8984082397004,-27.806545071834037,0.9108431339263916,454.6657742275281,704.4365929307116,0.7486631870269775,387.516020014045,675.3918685627341,0.7427736520767212,595.2212078651686,283.2479846968633,0.8306604623794556,254.04355395599248,956.1685832162922,0.727207362651825,531.6222641619851,1259.8421406835207,0.8074555993080139,526.6748595505618,1217.983819054307
26,0.7231507283799788,0.8952594995498657,441.28094276685397,1461.4930067883895,0.7643133997917175,1027.9700667134832,852.8796523876405,0.7466906905174255,494.019926264045,1520.525076076779,0.33752089738845825,426.4638927902622,1470.8465004681648,0.3382599353790283,452.28691186797755,1476.5540145131088,0.79253089427948,1061.0148934925094,927.1008163623596,0.7010486125946045,983.43047752809,940.7059778792135,0.42103108763694763,628.1548455056179,267.42333801498125,0.8624585866928101,324.1445019897004,251.30718559808054,0.8675731420516968,565.9857794943821,1209.2489612593633,0.7903467416763306,1061.5648408239701,1053.4940455290262,0.9100295305252075,459.5422226123595,678.3466467696629,0.7069438099861145,378.872893258427,662.9062792602997,0.7235633134841919,601.3325871956929,280.3922343164794,0.778771162033081,242.25969978932585,948.5579792837079,0.9446523189544678,332.0463190543071,1153.3590823970037,0.7125687599182129,323.4086054541199,1143.5985779494383
27,0.6966393660096561,0.664529025554657,1016.4783766385767,864.7692825374533,0.642494797706604,1028.2102937734082,845.0421348314607,0.7338230609893799,509.633441596442,1511.2713600187267,0.3688316345214844,1045.5436563670412,854.427887991573,0.2808116376399994,467.8758485486892,1485.6567474250937,0.8012739419937134,1055.198677434457,930.0760036282771,0.7070963382720947,989.4791666666667,939.6110574672285,0.4594281017780304,1063.6942591292136,1028.4297460205994,0.7697991132736206,322.03717521067415,251.83107297518728,0.971019983291626,303.30926673689146,1115.6185627340824,0.7761181592941284,325.5378043071162,-25.033107571834037,0.9099827408790588,475.35236715823976,681.7193352059925,0.7860506772994995,376.070707514045,665.7840297284645,0.7906283736228943,705.986949906367,959.5512933052435,0.9481023550033569,486.2045002340824,1321.881729868914,0.6815468668937683,529.8389952013109,1274.910317181648,0.551332414150238,519.9533298220974,1217.8972085674159
28,0.665084710892509,0.792569637298584,445.2372278792135,1462.6640039794008,0.6685935258865356,1039.5062324438202,849.1730307818352,0.5262446403503418,444.99407478932585,1513.0672109082398,0.4661276340484619,1050.6820575842696,856.3431940543071,0.34993404150009155,464.2815133426967,1344.542661516854,0.7865056395530701,1058.680945692884,931.6864173689139,0.7535510659217834,992.9409527153559,943.0107385299626,0.5078755021095276,1071.602440308989,1024.8516502808989,0.796064019203186,317.19503452715355,247.65080026919478,0.9780603647232056,566.8441303838952,1200.2027007256554,0.7473771572113037,616.7263576779026,-3.782472646191772,0.8772487640380859,463.0829383192885,670.7118299391386,0.7387252449989319,388.9557730571162,671.1653645833334,0.7444289326667786,713.5832162921349,955.6475304307116,0.8152049779891968,486.9693644662922,1362.5083391853932,0.3336411714553833,517.4559632490638,1262.0785053838952,0.4242877662181854,344.2104108146068,1155.653528792135
